Bouet; 57.293052; 11.128807; 90; 1; Bouet er et stort lavvandsområde som ofte bliver helt eller delvist tørlag. Der er meget lavvandet og maks 50 cm vand og en del sten. Desuden er her restriktioner på hvornår det er lovligt og surfe på spottet.
Bunkers; 57.03608333954357; 8.467068672180175; 45; 2; Godt bølgespot.Bølgerne kan blive meget store her.Spottet byder dog sjældent på gode og rene bølger når det blæser igennen. Det er også på vindstile dage at bølgerne bliver mest rene. Af samme grund bliver spottet brugt flittigt af padlesurfere. De bedste bølger ligger lidt downwind ved point breaket. Det er også lettere at komme ud nede ved point breaket, da shorebreaken foran parkeringspladsen, kan være meget kraftig på store dage. 
Bøgebjerg; 55.51760138825396; 10.708751678466796; 135; 1; Lækkert spot med parkerings- og oprigningsmulighed langs stranden. I strandkanten er der sten på størrelse med æbler, men når man kommer ud i vandet er der sandbund. Man kan bunde ret langt ud og man bestemmer selv niveauet, for længere ude bliver bølgerne større.
Ajstrup Strand; 56.02985476864051; 10.267667770385742; 45; 0; Der er flere spots mellem Ejstrup Camping og Nordsminde. Smal sandstrand med lille græsareal. Det bliver hurtigt dybt og man skal passe på badebroerne. Ellers er det typisk østkystforhold. Der kan komme pæne små bølger.
Bullbjerg; 57.15661046903712; 9.016556739807129; 270; 2; Rigtig godt bølgespot. Bullbjerg minder om Hanstholm og kan levere nogle meget store bølger. Der kan være helt rene bølger ude på revet. Pas på den store shorebreak og den kraftige strøm. Dette spot er kun for den erfarne bølgesurfer.
Bølling; 56.65903; 8.63845; 90; 0; Spottet ligger på Jegindø.   Rigtig fine forhold for oprigning og launch. Bedste vindretning: SØ - dog er fladvands delen så i fralandsvind. Sandstrand og sandbund. Vandet bliver nogle steder meget hurtigt dybt, så det er foretrukket, at man er øvet og kan sejle frem og tilbage for at benytte spottet. Men med dybden kan man også frit give gas og stå på hovedet uden problemer. Lidt for alle hvis man både er til lidt små bølger og pandekage fladt vand. Tak til Christian Harboe for spotbeskrivelse og spotbilleder.  
Charlottenlund Fort; 55.748; 12.5895; 45; 1; Parkering på strandvejen eller parkeringsplads, og så kan man gå ned til stranden.Stort græs areal, men med store træer. Enkle sten tæt på stranden i den nordlige ende.Pas på badegæster og svømmere.Ikke et begynder spot, da det kræver at man kan holde højde så man kan komme fri af kysten og der er ikke plads til at lave fejl.
Ceres Strand; 55.32095; 11.15001; 135; 1; Ok spot, dårlig oprigning og mange badegæster om sommeren. Choppet. Ikke et begynder spot!   Tryk på nedenstående link for vejrdata fra Kørsør Sejlklub: Korsør Sejlklub   Tak til Anders Jensen for spotbeskrivelse og spotbilleder.    
Bønnerup; 56.531210894396274; 10.725274085998535; 315; 2; Bønnerup er et af de bedste bølgespots på østkkysten øst for molen. Der kan komme lange og rene bølger her. Desværre kan vinden mange gange være turbulent p.g.a vindmøllerne på mollen. Spottet er kun for den erfarne kitesurfer.Link til vindmåler på Bønnerup havn  Vandstand:
Broager; 54.881075455950196; 9.656853675842285; 225; 0; Spottet er lige overfor den kirken med de to tårne. Man kan bunde langt ud og er derfor velegnet til begynderen.Ved Museum Sønderjylland Cathrinesminde Teglværk (ved Illerstrandvej 7) er der sat et skilt op af Politimeteren fra Broager. På skiltet står, der atkitesuring/Windsurfing er forbudt fra d. 15 Maj - 15. Sep, da området er et fuglereservat.
Ahl; 56.172722714853016; 10.642790794372558; 180; 0; Ahl er perfekt til begynderen, fordi der er lavvandet et godt stykke ud og der er god plads til oprigning. Der er en bred sandstrand, men sten i vandkanten.De bedste vindretninger er vest, sydvest og syd. Nordvestlig vindretning er vinden meget stødende svingende. Det anbefales ikke begyndere at anvende spottet i NNV vindretning, fordi man i nordlig vindretning driver fra land. Sletterhage vindmålerVandstanden for Ahl:
Den Blå Købmand; 55.93935; 11.62955; 45; 0; Genialt bølgespot i NV vind da der er en lille pynt som bølgerne drejer rundt om. Bølgerne er dog slet ikke så store som ved Rågeleje/Hornbæk osv.   Tak til Christian for spotbeskrivelse og Flemming Sindt for spotbilleder.   
Dråby Vig; 56.882821; 8.841323; 45; 0; Godt begynder spot, der er lavvandet,  sandbund og god plads til at launch.
Det Lille Hav; 54.845657; 10.522692; 45; 0; 
Dragstrupvig; 56.81225; 8.66881; 225; 0; Stort spot med god plads både på vandet samt til oprigning som kan foregå på stranden. De første 300 meter ud fra stranden som ligger inden for en revle er der ca. 50 cm. vand og find sandbund, mens man på den anden side af revlen ikke kan bunde. Inden for revlen er der typisk en del chop, mens bølgerne kan blive ret store uden for. Det er ikke et bølge spot, men bølgerne bryder ret fint på revlen.
Ebeltoft Vig; 56.21856525991967; 10.669784545898437; 180; 0; Fladvandspot men er dårlig egnet p.g.a opsætningsmuligheder og farligt da hovedvejen er klods op af spottet. Der har være har været tilfælde, hvor kites har fløjet over vejen. Vejen er tæt trafikeret. Kør istedet videre til Ahl som virker i samme vindretninger. 
Brydegård; 55.20221443431492; 9.988245964050293; 180; 1; Der er et kæmpe frit areal til at rigge op på. Der er somregel bølger og de kan gøre det svært at komme ud, hvis vinden er lige på. Spottet er ikke specielt velegnet til begyndere, fordi selvom der er god plads, så vil bølgerne nok ikke gøre det let.
Elsehoved; 55.1081; 10.771; 45; 0; Elsehoved strand er bør nok sejles på nordsiden af pynten da der her er bedre mulgheder for at sætte dragen op da der er lidt længere til træer mm følgende er taget fra kitefynHvis man fortsætter hen af grusvejen(man kommer fra sydsiden)  kommer man til spottet, der er vist på billederne(til venstre med front mod havet),her kommer man til en græsparkeringsplads efter 500 meter(Forbi sommerhusene, og næsten helt igennem skoven). Gå 50 meter i gennem skoven af en lille sti, og I kommer ud til noget mere strand. Med længere til træer osv. Her er det noget nemmere. Det er også muligt at bunde mindst 200 meter ude.Man parkerer i en lille skovlysning. Her kan man så klæde om på græs og i læ af skoven. Brilliant!Parkering og omklædninghttp://www.findvej.dk/55.10808,10.76876 ... &maptype=2
Ejsing; 56.519115091791626; 8.740782737731933; 225; 0; Lavvandet ca. 200 meter ud. Perfekt sted for begynderen. Stranden er dog stenet og ret lille, men der er et stort græsareal til oprigning og launching. Bunden er stenet men der findes også områder med sand. Sommetider meget tang i vandet. Vær opmærksom på, at der ofte er rigtig mange windsurfere.
Elvighøj; 55.50472205542664; 9.582996368408203; 90; 0; Gode parkeringsforhold og god plads til at rigge til. Der er lavvandet over det meste. Spottet ligger ved Kolding fjords udmunding og vinden kommer derfor desværre over land ved næsten alle vindretninger.
Farø; 54.94095; 12.00068; 45; 1; Fladtvandsspot som virkelig bruges meget om sommeren, da det er her der altid er mest vind når østenvinden og varmen er over DK. Man vil tit opleve vacum i KBH, og 8-10 m/sek hernede på en varm sommerdag. Pas på pæle i vandet, og mindre sten tæt på land.Det er muligt for den lidt mere øvede kitesurfer at bruge vandet på en anden side af vejen når det blæser fra vest.
Damgårdsvej; 55.737419; 11.724122; 135; 0; lækkert lille sted med græs der er vel plads til ca 5-7 dragerder er lidt sten til højre. for spottet men de kan som regel ses.VIGTIG VIGTIG VIGTIG:SÆT FARTEN NED - det er en stille sommerhusvejBARE RØVE OG TISSERI - hvis man ikke kan holde sig, så må man helt ned i vandkanten bag de høje siv, og omklædning skal foregå med behørig hensyn.
Dokkedal; 56.90651; 10.26458; 45; 1; Rigtigt lækkert spot beliggende små 10 km syd for Egense. Spottet har en lang mole, hvor der er mulighed for at sejle på begge sider i knædybt vand ca. 300 meter ud. Spottet er perfekt i nordlig og sydlig vindretning, da man kan ligge 100 % i læ af molen.Der er både toiletter, gode parkeringsforhold og stort græsareal til oprigning.  Vandstand for Dokkedal:    Tak til Michael Laden for spotbeskrivelse og spotbilleder. 
Emmerbølle; 55.03404; 10.84623; 180; 0; Super godt spot. Fint offentligt toilet ved p-pladsen, holder lige ned til spottet. Fin sand bund. 1 enkelt stor sten lige til højre for broen når man går ud på stranden. Kanon i sydvest.
Flyvesandet; 55.622423014929794; 10.303888320922851; 45; 0; Flyvesandet er en af Nordfyns fineste sandstrande, og helt sikkert et super begynder spot, med masse af plads og et stort lavtvandsområder. Det skal dog nævnes at der også er et totalfredet fuglereservat, men det ligge på den vestlige del af stranden, og er ikke noget problem at undgå. Men omvendt skal det naturligvis respekteres.   Så et super begynder/øvede spot der aldrig er overbefolket, ej heller på en sommerdag med sol og vind.   Spotbeskrivelse af Jan Rasmussen
Fjellerup; 56.518641596328244; 10.594167709350586; 270; 1; Sandstrand og lille græsareal til oprigning. Sandbund og forholdsvis lavvandet et stykke ud. Vær opmærksom på, at der er mange badegæster om sommeren.Ca.100 m ud for fiske forretningen ligger der en stor sten, som ved lavvande ligger lige ved hav overflade og kan være svær at få øje på.
Flaget; 57.30100453427591; 10.942726135253906; 45; 0; Flaget er det største og mest benyttede spot på Læsø af de lokale surfere. Spottet ligger lige øst for Vesterø havn og kan næsten bruges i alle vindretninger og af alle surfere. Spottet er meget begyndervenligt. Selve Flaget er en lang revle som går ca 5 km ud i vandet til øen Ndr. rønner det flade vand starter ca 3 km før revlen i vestlig retning hvilket gør at der er meget fladt vand og utrolig stabil vind. Der er lidt sten som heldigvis nemt kan spottes og ikke rigtigt er der hvor vi surfer, vanddybder er ca 75 – 100 cm. Forholdene til lauch og landing er lidt forskellige efter hvor du vil starte men ok de fleste steder.
Frølunde Fed; 55.38194; 11.20005; 270; 1; Flot strand. Gode pakerings forhold - Ca. 2 km strand. Bliver hurtigt dybt og er choppet.   Tak til Anders Jensen for spotbeskrivelse og spotbilleder.    
Feggesund; 56.984465829811306; 8.911499977111816; 45; 0; Feggersund ligger ca 3 km vest for Øsløs. Det er et godt nybegynder sted pga. fladt vand. Men det er også godt, hvis vinden driller lidt ved Øsløs. Vær opmærksom på molen, der går ud til færgen. 
Gamle Gjøl; 57.06544691081134; 9.69367504119873; 180; 1; Spottet er lavvandet med sandbund. Der er et stort græsareal til at oprigning og launching af kiten. Desværre er en del fiskerbåde imidlertid forankret lige ved spot'et, ligesom der står en række jernpæle/fiskegarn, som man skal være opmærksom på. Vær også opmærksom de beskyttede områder, hvor det ikke er tilladt at kitesurfe.
Gammelstrand; 55.68245; 12.07408; 225; 0; Det er et spot i Roskilde fjord... generelt omkring vigen og her ved gammelstrand er der en del windsurfere.   Parker ved havnen og gå forbi broen med badegæster, så er der et ok launch område. Vinden er dog en del stødende og der er sten tæt på land.   Tak til Rasmus Jørgensen for spotbeskrivelse og spotbilleder.
Fornæs; 56.4516771899145; 10.95062255859375; 45; 2; Østkystens absolut bedste bølgespot hvis man rammer de helt rigtige dage. I syd-sydøst sejler man styrbord og i nord-nordøst bagbord.  Der kan være seriøse store bølger ved Fornæs-spottet og der er rigtig god afstand mellem bølgerne, hvilket kan give perfekte muligheder for seriøs bølgeridning. Kan på gode dage være på højde med nogle Vestkystens bedste bølgespots som Vorupør og Hanstholm.I bugten ud for de små fiskerhytter er hvor der forekommer de bedste bølger. Opsætningsmulighederne er ringe og stranden er stenet.Spottet er kun for den erfarne kitesurfer. Tak til Dennis Schmit for spotbilleder. 
Gilleleje; 56.12775820593942; 12.304000854492187; 270; 2; Dette kan være et godt bølgespot hvis vinden er kraftig. Bølgerne kan blive pænt store. På en klassisk dag kan du ride bølgerne helt ind til stranden bag ved molen. Men vær opmærksom på sten tæt på land. Der er gode græsarealer til oprigning.Link til vindmåler Her
Gjerrild Nordstrand; 56.534749; 10.802347; 45; 1; Rigtig godt bølgespot når vinden er i nord og nordøst. For østkystens forhold kan bølgerne blive store her. God bred sandstrand til opsætning.Hundespyd (fundamentblok og kæde) nedgravet lige foran parkeringspladsen. Markeret med gul flyder. Der bliver dog hurtigt dybt. Kun for den erfarne kitesurfer der gerne vil surfe i bølger.Der er dog et stort lavvandet område vest for spottet. Det er meget velegnet til begyndere og TT. Det venstre spot er godt i vind fra NV og hele vejen over N til Øst, og man kan parkere lige ned til stranden: Det højre spot (der er faktisk 2 der) ved Betinavej, kan bruges når vinden er VNV.
Feddet havn/strand; 55.1723977217983; 12.095389366149902; 45; 0; Man kan sejle ved feddet i alle vindretninger da det ligger inde i en fjord! Hvilket også betyder at der stort set altid er fladt vand!Inde i fjorden ved havnen er der flad strand og eng på begge sider af havnen så der er gode launch muligheder. Der er også lavt vand langt ud på begge sider af havnen og bunden minder lidt om Puntaen bare ikke med så mange sten. Stedet er også et dejligt naturområde med massere af skov. Legepladser med hoppepuder osv. til de små hvis man gerne vil ud og kite, men har trukket den sure tjans at skulle passe ungen. Man kan slutte dagen af med at købe sig en gammeldavs' i kiosken eller købe noget FF i grillen lige ved siden af.Hvis man vil have bølger, tager man bare om på feddet strand som minder rigtig meget om Ishøj strand, bare federe. Syndes at fungere bedst fra ØNØ til SØ. Hvis man vil betale lidt for pakering (inde på Camping pladsens parkering) så er det muligt at parkere rimligt tæt på stranden.    NB: Der er lukket for kørsel til havnen ved campingpladsen, så man skal gå ganske langt for at få sit grej ned til spottet.  Tak til Flemming Sindt for spotbilleder.
Fåruplund; 56.770259; 8.840066; 45; 0; Godt begynderspot, med lavtvand ca. 300 meter ud. Der er god plads til oprigning på græsareal ellers kan stranden også bruges. Spottet kan bruges i alle østlige vindretninger, men er klart bedst i NØ da vinden bliver noget ustabil jo længere mod SØ den kommer
Føns; 55.42143946595134; 9.827613830566406; 225; 0; Masser af plads til at rigge op. Bølgerne bliver rimelig store ved dette spot, især i sydvest og langs fønsskov kyststrækning . I vestlig retning kommer vinden lige ind i vigen, men jo længere den går mod syd, skal den ind over land, som dog er forholdsvist fladt. Der bliver forholdsvist hurtigt dybt.I sydvest /vest er bølger ikke krappe...i nordvest blive de rigtige smooth men der er vinden tit meget springende...så spottet er bedst i sydvest og vest
Greve Strandhotel; 55.5823; 12.3123; 90; 0; Godt bølgespot med fine launch muligheder. Stort græsareal til udpakning. Man kan bunde ca. 40 meter ud og der er meget fin sandbund uden sten. Der kan surfes meget langt. spottet ligger lige mellem mosede fort og hundige havn. Der er gode parkerings forhold bagved hotellet. Spottet er bedst i Øst, Sydøst, og syd.Se vindmåler Hundige havn (ca. 1,5 km. NØ fra spot) Tak til Flemming Sindt for spotbeskrivelse og spotbilleder.
Gudmindrup strand; 55.9046; 11.52504; 225; 0; Chop/små bølger.LÆKKER strand!Spottet minder meget om Landerslev, sandstrand, sandbund og lavvandet laaaaangt ud.Sommerinfo: Mange badegæster, men der er et markeret bade område med tårn lige når man kommer ned til stranden hvor de fleste badegæster er. Undlad at sejle i livredderzonen som er markeret med flag. Og hold generelt god afstand til badegæster.Men det er en stor strand, Så det man gør er at køre langt til venstre langs stranden ved parkeringpladsen og går op over klitterne der.Så undgår du de fleste badegæster og har stadig massere af plads. Vi har haft nogle eksempler på at nogle tosser går lige ned til stranden fra den store parkerings plads og launcher der, men det er altså ikke så smart når nu vi gerne vil beholde spottet. Tak til Christian for spotbeskrivelse.   
Dueodde/Jomfrugaard Strand; 54.99022172004893; 15.081567764282226; 180; 0; Dueodde & Jomfrugaard er fantastiske kitespots. Stranden strækker sig over 10 km og er 300 meter bred. Når vinden er i vest sydvest kan der komme gode bølger på dette spot. Dueodde & Jomfrugårdsstranden er kendt for at være nudiststrand. Der er rimelige parkeringsmuligheder, og to ældre toiletter. Bus nr. 7 afgår omkring 1km fra stranden én gang hver anden time mod Rønne og hvér time mod Nexø. 
Hals Egense; 56.98395139741908; 10.307021141052246; 45; 0; Egense ligger i læ og vandet er derfor næsten helt fladt. Det lave vand ved bådehavnen giver gode betingelser for begyndere (pas dog på sten og muslingeskaller). Bemærk - Egense ligger på syd for Limfjorden - Hals nord for (lige på den anden side).
Hamborg; 57.1186529118106; 8.654651641845703; 270; 2; Ikke langt fra Hantholm ligger spottet Hamborg. Hamborg er et rigtig godt bølgespot, hvor bølgerne kan blive meget store. Bølgerne er lidt mere rodede end ved Hanstholm, men her er masser af plads.
